HydroType,LC,ID,GroupType
0,7,GHCN_USC00262562,train
0,10,GHCN_USC00262656,train
0,10,GHCN_USC00262662,train
0,10,GHCN_USC00262708,train
0,13,GHCN_USC00262780,train
0,10,GHCN_USC00262820,train
0,10,GHCN_USC00262840,train
0,10,GHCN_USC00262860,train
0,16,GHCN_USC00262948,train
0,16,GHCN_USC00263090,train
0,10,GHCN_USC00263101,train
0,8,GHCN_USC00263205,train
0,10,GHCN_USC00263245,train
0,13,GHCN_USC00263285,train
0,10,GHCN_USC00263515,train
0,16,GHCN_USC00263980,train
0,10,GHCN_USC00264038,train
0,10,GHCN_USC00264086,train
0,10,GHCN_USC00264108,train
0,7,GHCN_USC00264143,train
0,10,GHCN_USC00264199,train
0,10,GHCN_USC00264341,train
0,9,GHCN_USC00264384,train
0,10,GHCN_USC00264394,train
0,10,GHCN_USC00264395,train
0,10,GHCN_USC00264501,train
0,10,GHCN_USC00264514,train
0,7,GHCN_USC00264651,train
0,10,GHCN_USC00264824,train
0,13,GHCN_USC00265085,train
0,10,GHCN_USC00265092,train
0,10,GHCN_USC00265105,train
0,13,GHCN_USC00265191,train
0,10,GHCN_USC00265194,train
0,10,GHCN_USC00265362,train
0,10,GHCN_USC00265371,train
0,10,GHCN_USC00265392,train
0,1,GHCN_USC00265440,train
0,10,GHCN_USC00265605,train
0,10,GHCN_USC00265691,train
0,13,GHCN_USC00265705,train
0,10,GHCN_USC00265722,train
0,12,GHCN_USC00265818,train
0,7,GHCN_USC00265846,train
0,10,GHCN_USC00265869,train
0,16,GHCN_USC00265890,train
0,10,GHCN_USC00265907,train
0,12,GHCN_USC00266005,train
0,10,GHCN_USC00266055,train
0,10,GHCN_USC00266130,train
0,10,GHCN_USC00266148,train
0,10,GHCN_USC00266242,train
0,10,GHCN_USC00266574,train
0,16,GHCN_USC00266630,train
0,7,GHCN_USC00266691,train
0,10,GHCN_USC00266746,train
0,10,GHCN_USC00267192,train
0,10,GHCN_USC00267261,train
0,16,GHCN_USC00267319,train
0,10,GHCN_USC00267443,train
0,10,GHCN_USC00267450,train
0,12,GHCN_USC00267609,train
0,10,GHCN_USC00267612,train
0,10,GHCN_USC00267618,train
0,10,GHCN_USC00267640,train
0,10,GHCN_USC00267690,train
0,13,GHCN_USC00267693,train
0,11,GHCN_USC00267806,train
0,13,GHCN_USC00267820,train
0,13,GHCN_USC00267925,train
0,7,GHCN_USC00267983,train
0,13,GHCN_USC00268160,train
0,13,GHCN_USC00268202,train
0,7,GHCN_USC00268443,train
0,10,GHCN_USC00268761,train
0,10,GHCN_USC00268810,train
0,10,GHCN_USC00268822,train
0,10,GHCN_USC00268838,train
0,13,GHCN_USC00268977,train
0,10,GHCN_USC00268988,train
0,10,GHCN_USC00269122,train
0,4,GHCN_USC00270045,train
0,4,GHCN_USC00270100,train
0,5,GHCN_USC00270675,train
0,4,GHCN_USC00270681,train
0,4,GHCN_USC00270690,train
0,5,GHCN_USC00270703,train
0,8,GHCN_USC00270741,train
0,4,GHCN_USC00270834,train
0,4,GHCN_USC00270910,train
0,8,GHCN_USC00270913,train
0,4,GHCN_USC00271099,train
0,4,GHCN_USC00271187,train
0,4,GHCN_USC00271339,train
0,5,GHCN_USC00271552,train
0,8,GHCN_USC00271732,train
0,5,GHCN_USC00271950,train
0,5,GHCN_USC00271968,train
0,4,GHCN_USC00272023,train
0,4,GHCN_USC00272136,train
0,5,GHCN_USC00272284,train
0,8,GHCN_USC00272302,train
0,4,GHCN_USC00272898,train
0,4,GHCN_USC00272999,train
0,5,GHCN_USC00273024,train
0,8,GHCN_USC00273177,train
0,4,GHCN_USC00273359,train
0,4,GHCN_USC00273367,train
0,4,GHCN_USC00273415,train
0,5,GHCN_USC00273530,train
0,5,GHCN_USC00273656,train
0,5,GHCN_USC00273660,train
0,13,GHCN_USC00273850,train
0,10,GHCN_USC00274304,train
0,4,GHCN_USC00274314,train
0,4,GHCN_USC00274321,train
0,8,GHCN_USC00274329,train
0,8,GHCN_USC00274475,train
0,8,GHCN_USC00274480,train
0,12,GHCN_USC00274556,train
0,8,GHCN_USC00274732,train
0,5,GHCN_USC00275013,train
0,8,GHCN_USC00275072,train
0,8,GHCN_USC00275150,train
0,17,GHCN_USC00275211,train
0,5,GHCN_USC00275400,train
0,8,GHCN_USC00275412,train
0,8,GHCN_USC00275500,train
0,5,GHCN_USC00275532,train
0,13,GHCN_USC00275702,train
0,13,GHCN_USC00275712,train
0,9,GHCN_USC00275868,train
0,8,GHCN_USC00275995,train
0,4,GHCN_USC00276070,train
0,4,GHCN_USC00276368,train
0,5,GHCN_USC00276550,train
0,5,GHCN_USC00276697,train
0,5,GHCN_USC00276818,train
0,4,GHCN_USC00276945,train
0,5,GHCN_USC00276980,train
0,13,GHCN_USC00277253,train
0,4,GHCN_USC00277967,train
0,8,GHCN_USC00278081,train
0,4,GHCN_USC00278194,train
0,5,GHCN_USC00278612,train
0,4,GHCN_USC00278855,train
0,4,GHCN_USC00278972,train
0,13,GHCN_USC00279318,train
0,4,GHCN_USC00279474,train
0,5,GHCN_USC00279618,train
0,5,GHCN_USC00279740,train
0,5,GHCN_USC00279865,train
0,4,GHCN_USC00279866,train
0,4,GHCN_USC00279940,train
0,13,GHCN_USC00280346,train
0,5,GHCN_USC00280528,train
0,4,GHCN_USC00280690,train
0,4,GHCN_USC00280729,train
0,13,GHCN_USC00280787,train
0,8,GHCN_USC00280797,train
0,9,GHCN_USC00280847,train
0,8,GHCN_USC00280978,train
0,13,GHCN_USC00280990,train
0,13,GHCN_USC00281211,train
0,13,GHCN_USC00281335,train
0,9,GHCN_USC00281343,train
0,13,GHCN_USC00281472,train
0,17,GHCN_USC00281590,train
0,8,GHCN_USC00281598,train
0,8,GHCN_USC00281708,train
0,13,GHCN_USC00281749,train
0,13,GHCN_USC00282023,train
0,13,GHCN_USC00282209,train
0,13,GHCN_USC00282644,train
0,13,GHCN_USC00282652,train
0,13,GHCN_USC00282768,train
0,17,GHCN_USC00283102,train
0,13,GHCN_USC00283291,train
0,8,GHCN_USC00283516,train
0,13,GHCN_USC00283704,train
0,4,GHCN_USC00283935,train
0,13,GHCN_USC00283951,train
0,8,GHCN_USC00284229,train
0,13,GHCN_USC00284260,train
0,13,GHCN_USC00284339,train
0,4,GHCN_USC00284735,train
0,13,GHCN_USC00284887,train
0,13,GHCN_USC00284931,train
0,13,GHCN_USC00284987,train
0,8,GHCN_USC00285003,train
0,4,GHCN_USC00285071,train
0,8,GHCN_USC00285104,train
0,13,GHCN_USC00285197,train
0,13,GHCN_USC00285252,train
0,13,GHCN_USC00285503,train
0,13,GHCN_USC00285576,train
0,4,GHCN_USC00285597,train
0,13,GHCN_USC00285728,train
0,8,GHCN_USC00285769,train
0,13,GHCN_USC00286062,train
0,8,GHCN_USC00286146,train
0,13,GHCN_USC00286177,train
0,4,GHCN_USC00286460,train
0,8,GHCN_USC00286544,train
0,13,GHCN_USC00286560,train
0,13,GHCN_USC00286775,train
0,8,GHCN_USC00286843,train
0,13,GHCN_USC00286974,train
0,13,GHCN_USC00287079,train
0,13,GHCN_USC00287131,train
0,8,GHCN_USC00287328,train
0,13,GHCN_USC00287393,train
0,8,GHCN_USC00287486,train
0,13,GHCN_USC00287545,train
0,13,GHCN_USC00287825,train
0,11,GHCN_USC00287865,train
0,17,GHCN_USC00287869,train
0,12,GHCN_USC00288051,train
0,13,GHCN_USC00288173,train
0,13,GHCN_USC00288194,train
0,4,GHCN_USC00288402,train
0,4,GHCN_USC00288648,train
0,9,GHCN_USC00288685,train
0,13,GHCN_USC00288816,train
0,13,GHCN_USC00288878,train
0,13,GHCN_USC00288880,train
0,8,GHCN_USC00288899,train
0,13,GHCN_USC00289135,train
0,13,GHCN_USC00289317,train
0,13,GHCN_USC00289455,train
0,8,GHCN_USC00289608,train
0,13,GHCN_USC00289832,train
0,8,GHCN_USC00289910,train
0,10,GHCN_USC00290041,train
0,10,GHCN_USC00290119,train
0,7,GHCN_USC00290125,train
0,13,GHCN_USC00290131,train
0,13,GHCN_USC00290199,train
0,10,GHCN_USC00290205,train
0,7,GHCN_USC00290268,train
0,10,GHCN_USC00290394,train
0,10,GHCN_USC00290525,train
0,10,GHCN_USC00290646,train
0,13,GHCN_USC00290692,train
0,10,GHCN_USC00290743,train
0,10,GHCN_USC00290795,train
0,7,GHCN_USC00290806,train
0,9,GHCN_USC00290818,train
0,13,GHCN_USC00290846,train
0,10,GHCN_USC00290858,train
0,13,GHCN_USC00290903,train
0,7,GHCN_USC00290983,train
0,10,GHCN_USC00291000,train
0,10,GHCN_USC00291080,train
0,9,GHCN_USC00291180,train
0,10,GHCN_USC00291269,train
0,10,GHCN_USC00291332,train
0,7,GHCN_USC00291423,train
0,10,GHCN_USC00291452,train
0,10,GHCN_USC00291454,train
0,7,GHCN_USC00291480,train
0,7,GHCN_USC00291515,train
0,10,GHCN_USC00291630,train
0,10,GHCN_USC00291653,train
0,10,GHCN_USC00291656,train
0,10,GHCN_USC00291664,train
0,7,GHCN_USC00291721,train
0,12,GHCN_USC00291881,train
0,10,GHCN_USC00291883,train
0,10,GHCN_USC00291918,train
0,8,GHCN_USC00291927,train
0,10,GHCN_USC00291939,train
0,10,GHCN_USC00292093,train
0,10,GHCN_USC00292096,train
0,8,GHCN_USC00292139,train
0,10,GHCN_USC00292207,train
0,7,GHCN_USC00292219,train
0,10,GHCN_USC00292241,train
0,10,GHCN_USC00292321,train
0,7,GHCN_USC00292324,train
0,10,GHCN_USC00292362,train
0,10,GHCN_USC00292384,train
0,13,GHCN_USC00292436,train
0,10,GHCN_USC00292453,train
0,10,GHCN_USC00292625,train
0,7,GHCN_USC00292677,train
0,10,GHCN_USC00292751,train
0,10,GHCN_USC00292753,train
0,7,GHCN_USC00292757,train
0,10,GHCN_USC00292854,train
0,10,GHCN_USC00292940,train
0,7,GHCN_USC00292945,train
0,7,GHCN_USC00292960,train
0,7,GHCN_USC00292965,train
0,13,GHCN_USC00293031,train
0,10,GHCN_USC00293060,train
0,13,GHCN_USC00293134,train
0,10,GHCN_USC00293142,train
0,7,GHCN_USC00293145,train
0,10,GHCN_USC00293174,train
0,10,GHCN_USC00293180,train
0,7,GHCN_USC00293225,train
0,10,GHCN_USC00293231,train
0,10,GHCN_USC00293260,train
0,10,GHCN_USC00293265,train
0,10,GHCN_USC00293288,train
0,10,GHCN_USC00293294,train
0,10,GHCN_USC00293296,train
0,10,GHCN_USC00293305,train
0,7,GHCN_USC00293340,train
0,7,GHCN_USC00293368,train
0,10,GHCN_USC00293420,train
0,13,GHCN_USC00293428,train
0,10,GHCN_USC00293505,train
0,9,GHCN_USC00293577,train
0,9,GHCN_USC00293586,train
0,10,GHCN_USC00293592,train
0,12,GHCN_USC00293792,train
0,10,GHCN_USC00293849,train
0,12,GHCN_USC00293855,train
0,10,GHCN_USC00293878,train
0,7,GHCN_USC00293946,train
0,10,GHCN_USC00293969,train
0,13,GHCN_USC00294026,train
0,7,GHCN_USC00294030,train
0,10,GHCN_USC00294175,train
0,10,GHCN_USC00294306,train
0,13,GHCN_USC00294346,train
0,10,GHCN_USC00294375,train
0,10,GHCN_USC00294398,train
0,7,GHCN_USC00294426,train
0,7,GHCN_USC00294719,train
0,7,GHCN_USC00294736,train
0,10,GHCN_USC00294850,train
0,10,GHCN_USC00294862,train
0,10,GHCN_USC00294936,train
0,10,GHCN_USC00295056,train
0,10,GHCN_USC00295073,train
0,7,GHCN_USC00295079,train
0,13,GHCN_USC00295147,train
0,10,GHCN_USC00295204,train
0,7,GHCN_USC00295244,train
0,10,GHCN_USC00295273,train
0,10,GHCN_USC00295290,train
0,10,GHCN_USC00295353,train
0,7,GHCN_USC00295370,train
0,10,GHCN_USC00295467,train
0,10,GHCN_USC00295502,train
0,6,GHCN_USC00295532,train
0,10,GHCN_USC00295583,train
0,10,GHCN_USC00295617,train
0,10,GHCN_USC00295657,train
0,7,GHCN_USC00295685,train
0,10,GHCN_USC00295691,train
0,7,GHCN_USC00295754,train
0,10,GHCN_USC00295908,train
0,10,GHCN_USC00295937,train
0,10,GHCN_USC00295965,train
0,10,GHCN_USC00296006,train
0,10,GHCN_USC00296028,train
0,10,GHCN_USC00296040,train
0,10,GHCN_USC00296043,train
0,10,GHCN_USC00296061,train
0,7,GHCN_USC00296098,train
0,10,GHCN_USC00296115,train
0,10,GHCN_USC00296258,train
0,10,GHCN_USC00296275,train
0,10,GHCN_USC00296281,train
0,10,GHCN_USC00296321,train
0,10,GHCN_USC00296412,train
0,10,GHCN_USC00296532,train
0,10,GHCN_USC00296579,train
0,10,GHCN_USC00296659,train
0,10,GHCN_USC00296676,train
0,10,GHCN_USC00296687,train
0,10,GHCN_USC00296693,train
0,10,GHCN_USC00296705,train
0,10,GHCN_USC00296728,train
0,10,GHCN_USC00296797,train
0,10,GHCN_USC00296803,train
0,9,GHCN_USC00296854,train
0,7,GHCN_USC00296900,train
0,10,GHCN_USC00296991,train
0,13,GHCN_USC00297008,train
0,10,GHCN_USC00297014,train
0,10,GHCN_USC00297026,train
0,7,GHCN_USC00297028,train
0,10,GHCN_USC00297049,train
0,10,GHCN_USC00297094,train
0,10,GHCN_USC00297168,train
0,7,GHCN_USC00297176,train
0,10,GHCN_USC00297180,train
0,7,GHCN_USC00297254,train
0,9,GHCN_USC00297323,train
0,10,GHCN_USC00297346,train
0,10,GHCN_USC00297386,train
0,10,GHCN_USC00297403,train
0,7,GHCN_USC00297423,train
0,10,GHCN_USC00297451,train
0,7,GHCN_USC00297477,train
0,10,GHCN_USC00297481,train
0,7,GHCN_USC00297534,train
0,10,GHCN_USC00297638,train
0,13,GHCN_USC00297649,train
0,10,GHCN_USC00297689,train
0,10,GHCN_USC00297775,train
0,8,GHCN_USC00297809,train
0,10,GHCN_USC00297827,train
0,10,GHCN_USC00297918,train
0,10,GHCN_USC00297987,train
0,1,GHCN_USC00298011,train
0,10,GHCN_USC00298015,train
0,9,GHCN_USC00298072,train
0,10,GHCN_USC00298085,train
0,10,GHCN_USC00298087,train
0,13,GHCN_USC00298107,train
0,10,GHCN_USC00298187,train
0,9,GHCN_USC00298261,train
0,10,GHCN_USC00298284,train
0,13,GHCN_USC00298324,train
0,10,GHCN_USC00298352,train
0,10,GHCN_USC00298415,train
0,10,GHCN_USC00298518,train
0,7,GHCN_USC00298524,train
0,10,GHCN_USC00298543,train
0,7,GHCN_USC00298639,train
0,10,GHCN_USC00298648,train
0,10,GHCN_USC00298650,train
0,13,GHCN_USC00298668,train
0,8,GHCN_USC00298788,train
0,7,GHCN_USC00298819,train
0,10,GHCN_USC00298830,train
0,10,GHCN_USC00298845,train
0,9,GHCN_USC00298873,train
0,7,GHCN_USC00298919,train
0,7,GHCN_USC00298921,train
0,10,GHCN_USC00299031,train
0,10,GHCN_USC00299085,train
0,8,GHCN_USC00299113,train
0,13,GHCN_USC00299128,train
0,10,GHCN_USC00299156,train
0,13,GHCN_USC00299165,train
0,10,GHCN_USC00299193,train
0,10,GHCN_USC00299245,train
0,10,GHCN_USC00299405,train
0,10,GHCN_USC00299448,train
0,10,GHCN_USC00299496,train
0,10,GHCN_USC00299508,train
0,7,GHCN_USC00299569,train
0,16,GHCN_USC00299660,train
0,7,GHCN_USC00299720,train
0,10,GHCN_USC00299806,train
0,8,GHCN_USC00299820,train
0,10,GHCN_USC00299840,train
0,7,GHCN_USC00299857,train
0,9,GHCN_USC00300023,train
0,13,GHCN_USC00300047,train
0,13,GHCN_USC00300048,train
0,13,GHCN_USC00300077,train
0,4,GHCN_USC00300136,train
0,8,GHCN_USC00300159,train
0,4,GHCN_USC00300167,train
0,12,GHCN_USC00300220,train
0,4,GHCN_USC00300237,train
0,13,GHCN_USC00300321,train
0,12,GHCN_USC00300331,train
0,4,GHCN_USC00300360,train
0,4,GHCN_USC00300368,train
0,4,GHCN_USC00300393,train
0,4,GHCN_USC00300412,train
0,4,GHCN_USC00300424,train
0,8,GHCN_USC00300452,train
0,4,GHCN_USC00300511,train
0,10,GHCN_USC00300613,train
0,4,GHCN_USC00300641,train
0,8,GHCN_USC00300654,train
0,4,GHCN_USC00300658,train
0,13,GHCN_USC00300681,train
0,12,GHCN_USC00300706,train
0,4,GHCN_USC00300766,train
0,12,GHCN_USC00300780,train
0,4,GHCN_USC00300799,train
0,4,GHCN_USC00300808,train
0,8,GHCN_USC00300816,train
0,8,GHCN_USC00300817,train
0,9,GHCN_USC00300910,train
0,9,GHCN_USC00300921,train
0,8,GHCN_USC00300929,train
0,13,GHCN_USC00300937,train
0,12,GHCN_USC00301032,train
0,4,GHCN_USC00301065,train
0,4,GHCN_USC00301079,train
0,8,GHCN_USC00301093,train
0,4,GHCN_USC00301095,train
0,8,GHCN_USC00301101,train
0,5,GHCN_USC00301138,train
0,14,GHCN_USC00301144,train
0,14,GHCN_USC00301156,train
0,14,GHCN_USC00301160,train
0,8,GHCN_USC00301173,train
0,13,GHCN_USC00301207,train
0,4,GHCN_USC00301211,train
0,13,GHCN_USC00301260,train
0,13,GHCN_USC00301309,train
0,4,GHCN_USC00301387,train
0,8,GHCN_USC00301391,train
0,8,GHCN_USC00301401,train
0,14,GHCN_USC00301413,train
0,14,GHCN_USC00301424,train
0,8,GHCN_USC00301436,train
0,4,GHCN_USC00301471,train
0,9,GHCN_USC00301484,train
0,14,GHCN_USC00301492,train
0,4,GHCN_USC00301523,train
0,9,GHCN_USC00301580,train
0,9,GHCN_USC00301593,train
0,14,GHCN_USC00301603,train
0,4,GHCN_USC00301615,train
0,4,GHCN_USC00301623,train
0,8,GHCN_USC00301625,train
0,8,GHCN_USC00301664,train
0,5,GHCN_USC00301708,train
0,5,GHCN_USC00301713,train
0,14,GHCN_USC00301723,train
0,8,GHCN_USC00301728,train
0,4,GHCN_USC00301752,train
0,8,GHCN_USC00301792,train
0,13,GHCN_USC00301799,train
0,4,GHCN_USC00301850,train
0,13,GHCN_USC00301896,train
0,13,GHCN_USC00301904,train
0,4,GHCN_USC00301912,train
0,9,GHCN_USC00301949,train
0,8,GHCN_USC00301966,train
0,8,GHCN_USC00302036,train
0,8,GHCN_USC00302045,train
0,13,GHCN_USC00302060,train
0,9,GHCN_USC00302071,train
0,4,GHCN_USC00302079,train
0,13,GHCN_USC00302129,train
0,8,GHCN_USC00302137,train
0,8,GHCN_USC00302164,train
0,13,GHCN_USC00302197,train
0,4,GHCN_USC00302234,train
0,8,GHCN_USC00302236,train
0,4,GHCN_USC00302239,train
0,14,GHCN_USC00302277,train
0,4,GHCN_USC00302282,train
0,8,GHCN_USC00302356,train
0,8,GHCN_USC00302362,train
0,8,GHCN_USC00302454,train
0,4,GHCN_USC00302517,train
0,4,GHCN_USC00302562,train
0,13,GHCN_USC00302599,train
0,10,GHCN_USC00302627,train
0,4,GHCN_USC00302666,train
0,8,GHCN_USC00302829,train
0,5,GHCN_USC00302917,train
0,13,GHCN_USC00302934,train
0,17,GHCN_USC00302964,train
0,8,GHCN_USC00303010,train
0,9,GHCN_USC00303033,train
0,8,GHCN_USC00303038,train
0,13,GHCN_USC00303042,train
0,12,GHCN_USC00303050,train
0,8,GHCN_USC00303065,train
0,4,GHCN_USC00303070,train
0,4,GHCN_USC00303076,train
0,13,GHCN_USC00303087,train
0,8,GHCN_USC00303102,train
0,4,GHCN_USC00303124,train
0,12,GHCN_USC00303128,train
0,8,GHCN_USC00303138,train
0,8,GHCN_USC00303144,train
0,14,GHCN_USC00303177,train
0,4,GHCN_USC00303251,train
0,13,GHCN_USC00303259,train
0,13,GHCN_USC00303284,train
0,13,GHCN_USC00303319,train
0,4,GHCN_USC00303324,train
0,14,GHCN_USC00303346,train
0,10,GHCN_USC00303354,train
0,4,GHCN_USC00303360,train
0,4,GHCN_USC00303365,train
0,4,GHCN_USC00303373,train
0,9,GHCN_USC00303381,train
0,8,GHCN_USC00303416,train
0,8,GHCN_USC00303444,train
0,13,GHCN_USC00303464,train
0,8,GHCN_USC00303520,train
0,4,GHCN_USC00303567,train
0,4,GHCN_USC00303575,train
0,4,GHCN_USC00303602,train
0,4,GHCN_USC00303714,train
0,8,GHCN_USC00303722,train
0,8,GHCN_USC00303766,train
0,13,GHCN_USC00303781,train
0,13,GHCN_USC00303786,train
0,8,GHCN_USC00303839,train
0,8,GHCN_USC00303851,train
0,4,GHCN_USC00303864,train
0,8,GHCN_USC00303881,train
0,8,GHCN_USC00303889,train
0,4,GHCN_USC00303916,train
0,9,GHCN_USC00303957,train
0,4,GHCN_USC00303970,train
0,4,GHCN_USC00304111,train
0,13,GHCN_USC00304182,train
0,8,GHCN_USC00304206,train
0,8,GHCN_USC00304207,train
0,8,GHCN_USC00304208,train
0,8,GHCN_USC00304271,train
0,4,GHCN_USC00304472,train
0,8,GHCN_USC00304473,train
0,4,GHCN_USC00304486,train
0,8,GHCN_USC00304525,train
0,5,GHCN_USC00304533,train
0,13,GHCN_USC00304563,train
0,8,GHCN_USC00304575,train
0,8,GHCN_USC00304647,train
0,4,GHCN_USC00304706,train
0,17,GHCN_USC00304715,train
0,4,GHCN_USC00304723,train
0,8,GHCN_USC00304754,train
0,14,GHCN_USC00304767,train
0,8,GHCN_USC00304772,train
0,14,GHCN_USC00304782,train
0,14,GHCN_USC00304791,train
0,13,GHCN_USC00304796,train
0,14,GHCN_USC00304801,train
0,12,GHCN_USC00304836,train
0,12,GHCN_USC00304849,train
0,12,GHCN_USC00304939,train
0,8,GHCN_USC00304944,train
0,13,GHCN_USC00304952,train
0,8,GHCN_USC00304984,train
0,8,GHCN_USC00305032,train
0,8,GHCN_USC00305113,train
0,4,GHCN_USC00305120,train
0,17,GHCN_USC00305129,train
0,9,GHCN_USC00305171,train
0,17,GHCN_USC00305231,train
0,1,GHCN_USC00305276,train
0,4,GHCN_USC00305283,train
0,4,GHCN_USC00305291,train
0,13,GHCN_USC00305310,train
0,8,GHCN_USC00305334,train
0,13,GHCN_USC00305377,train
0,4,GHCN_USC00305435,train
0,8,GHCN_USC00305512,train
0,8,GHCN_USC00305560,train
0,8,GHCN_USC00305604,train
0,13,GHCN_USC00305606,train
0,9,GHCN_USC00305635,train
0,4,GHCN_USC00305639,train
0,1,GHCN_USC00305671,train
0,8,GHCN_USC00305673,train
0,8,GHCN_USC00305687,train
0,4,GHCN_USC00305711,train
0,4,GHCN_USC00305743,train
0,4,GHCN_USC00305751,train
0,8,GHCN_USC00305759,train
0,4,GHCN_USC00305769,train
0,13,GHCN_USC00305796,train
0,13,GHCN_USC00305804,train
0,17,GHCN_USC00305816,train
0,13,GHCN_USC00305821,train
0,13,GHCN_USC00305869,train
0,11,GHCN_USC00306062,train
0,12,GHCN_USC00306085,train
0,8,GHCN_USC00306111,train
0,13,GHCN_USC00306138,train
0,8,GHCN_USC00306196,train
0,8,GHCN_USC00306229,train
0,8,GHCN_USC00306232,train
0,10,GHCN_USC00306275,train
0,13,GHCN_USC00306301,train
0,13,GHCN_USC00306314,train
0,14,GHCN_USC00306346,train
0,8,GHCN_USC00306356,train
0,8,GHCN_USC00306411,train
0,4,GHCN_USC00306426,train
0,13,GHCN_USC00306441,train
0,1,GHCN_USC00306459,train
0,4,GHCN_USC00306479,train
0,14,GHCN_USC00306510,train
0,4,GHCN_USC00306517,train
0,8,GHCN_USC00306525,train
0,4,GHCN_USC00306567,train
0,4,GHCN_USC00306623,train
0,13,GHCN_USC00306659,train
0,13,GHCN_USC00306674,train
0,17,GHCN_USC00306765,train
0,8,GHCN_USC00306817,train
0,8,GHCN_USC00306820,train
0,8,GHCN_USC00306831,train
0,4,GHCN_USC00306833,train
0,8,GHCN_USC00306839,train
0,4,GHCN_USC00306848,train
0,5,GHCN_USC00306957,train
0,4,GHCN_USC00306999,train
0,4,GHCN_USC00307115,train
0,5,GHCN_USC00307129,train
0,9,GHCN_USC00307134,train
0,8,GHCN_USC00307195,train
0,8,GHCN_USC00307317,train
0,4,GHCN_USC00307348,train
0,8,GHCN_USC00307400,train
0,8,GHCN_USC00307405,train
0,4,GHCN_USC00307413,train
0,4,GHCN_USC00307472,train
0,13,GHCN_USC00307497,train
0,4,GHCN_USC00307505,train
0,8,GHCN_USC00307520,train
0,13,GHCN_USC00307524,train
0,5,GHCN_USC00307532,train
0,8,GHCN_USC00307544,train
0,12,GHCN_USC00307557,train
0,13,GHCN_USC00307568,train
0,8,GHCN_USC00307587,train
0,4,GHCN_USC00307596,train
0,3,GHCN_USC00307633,train
0,12,GHCN_USC00307705,train
0,12,GHCN_USC00307713,train
0,5,GHCN_USC00307721,train
0,8,GHCN_USC00307772,train
0,4,GHCN_USC00307799,train
0,14,GHCN_USC00307818,train
0,5,GHCN_USC00307944,train
0,8,GHCN_USC00308058,train
0,4,GHCN_USC00308080,train
0,4,GHCN_USC00308086,train
0,8,GHCN_USC00308088,train
0,4,GHCN_USC00308096,train
0,4,GHCN_USC00308104,train
0,4,GHCN_USC00308138,train
0,12,GHCN_USC00308152,train
0,8,GHCN_USC00308160,train
0,4,GHCN_USC00308240,train
0,4,GHCN_USC00308304,train
0,13,GHCN_USC00308322,train
0,4,GHCN_USC00308352,train
0,5,GHCN_USC00308403,train
0,4,GHCN_USC00308405,train
0,4,GHCN_USC00308432,train
0,9,GHCN_USC00308503,train
0,4,GHCN_USC00308523,train
0,13,GHCN_USC00308586,train
0,8,GHCN_USC00308594,train
0,8,GHCN_USC00308611,train
0,8,GHCN_USC00308625,train
0,4,GHCN_USC00308627,train
0,8,GHCN_USC00308635,train
0,8,GHCN_USC00308665,train
0,13,GHCN_USC00308739,train
0,12,GHCN_USC00308746,train
0,13,GHCN_USC00308749,train
0,4,GHCN_USC00308773,train
0,13,GHCN_USC00308831,train
0,4,GHCN_USC00308833,train
0,9,GHCN_USC00308839,train
0,10,GHCN_USC00308902,train
0,8,GHCN_USC00308910,train
0,13,GHCN_USC00308936,train
0,4,GHCN_USC00308944,train
0,13,GHCN_USC00308946,train
0,5,GHCN_USC00308959,train
0,8,GHCN_USC00308967,train
0,8,GHCN_USC00309055,train
0,4,GHCN_USC00309125,train
0,10,GHCN_USC00309178,train
0,8,GHCN_USC00309189,train
0,4,GHCN_USC00309237,train
0,4,GHCN_USC00309250,train
0,8,GHCN_USC00309270,train
0,8,GHCN_USC00309303,train
0,13,GHCN_USC00309307,train
0,4,GHCN_USC00309311,train
0,4,GHCN_USC00309413,train
0,4,GHCN_USC00309425,train
0,8,GHCN_USC00309437,train
0,12,GHCN_USC00309507,train
0,4,GHCN_USC00309516,train
0,8,GHCN_USC00309533,train
0,14,GHCN_USC00309544,train
0,4,GHCN_USC00310160,train
0,13,GHCN_USC00310184,train
0,4,GHCN_USC00310192,train
0,8,GHCN_USC00310241,train
0,8,GHCN_USC00310294,train
0,13,GHCN_USC00310375,train
0,8,GHCN_USC00310466,train
0,4,GHCN_USC00310490,train
0,8,GHCN_USC00310530,train
0,11,GHCN_USC00310562,train
0,4,GHCN_USC00310635,train
0,4,GHCN_USC00310650,train
0,12,GHCN_USC00310674,train
0,4,GHCN_USC00310724,train
0,13,GHCN_USC00310843,train
0,4,GHCN_USC00310901,train
0,8,GHCN_USC00310909,train
0,4,GHCN_USC00310917,train
0,17,GHCN_USC00310935,train
0,8,GHCN_USC00310977,train
0,8,GHCN_USC00311164,train
0,8,GHCN_USC00311174,train
0,9,GHCN_USC00311285,train
0,9,GHCN_USC00311420,train
0,8,GHCN_USC00311429,train
0,4,GHCN_USC00311433,train
0,8,GHCN_USC00311441,train
0,5,GHCN_USC00311449,train
0,8,GHCN_USC00311479,train
0,8,GHCN_USC00311528,train
0,8,GHCN_USC00311535,train
0,4,GHCN_USC00311564,train
0,4,GHCN_USC00311569,train
0,8,GHCN_USC00311577,train
0,8,GHCN_USC00311579,train
0,4,GHCN_USC00311582,train
0,11,GHCN_USC00311606,train
